Description,Price,Rating,ReviewCount,Url
"Dell XPS 15 9550 Laptop 15.6in 4K UHD (3840 x 2160) Touch, Intel i7-6700HQ 3.5GHz Quad Core 32GB RAM 1TB SSD NVIDIA GeForce GTX 960M w/ 2GB GDDR5 Windows 10 Pro (Renewed)","$1,799.88",nan,nan,https://www.amazon.com//Dell-i7-6700HQ-GeForce-Windows-Renewed/dp/B01MXECVK5/ref=sr_1_5657?dchild=1&keywords=laptop&qid=1634974410&s=pc&sr=1-5657
"2020 HP 14-inch HD Touchscreen Premium Laptop PC, AMD Ryzen 3 3200U Processor, 8GB DDR4 Memory, 256GB SSD, Bluetooth, Windows 10, Silver (Renewed)",nan,5.0 out of 5 stars,1,https://www.amazon.com//HP-14-inch-Touchscreen-Processor-Bluetooth/dp/B08DRJBZ67/ref=sr_1_5658?dchild=1&keywords=laptop&qid=1634974410&s=pc&sr=1-5658
"Lenovo ThinkPad X1 Carbon 8th Gen 20U9001YUS 14"" Touchscreen Ultrabook - Full HD - 1920 x 1080 - Intel Core i5 (10th Gen) i5-10210U Quad-core (4 Core) 1.60 GHz - 8 GB RAM - 256 GB SSD - Black - Windo",nan,nan,nan,https://www.amazon.com//Lenovo-ThinkPad-20U9001YUS-Touchscreen-Ultrabook/dp/B08QHPB7YG/ref=sr_1_5659?dchild=1&keywords=laptop&qid=1634974410&s=pc&sr=1-5659
"Lenovo ThinkPad E495 14"" HD(1366x768) Business Laptop, Ryzen 5 3500U up to 2.1GHz, 4 Cores, 8GB RAM, 256GB PCIe SSD, Webcam, Bluetooth, WiFi, Win 10 Pro, Glossy Black, EAT Cloth",nan,nan,nan,https://www.amazon.com//Lenovo-ThinkPad-1366x768-Business-Bluetooth/dp/B09J4Q9DJF/ref=sr_1_5660?dchild=1&keywords=laptop&qid=1634974410&s=pc&sr=1-5660
"Lenovo Thinkpad X220 Laptop, i7-2640M 2.8GHz, USB 3.0, IPS, 12.5"" Premium HD LED backlit Display, 4Gb DDR3, FingerReader, Bluetooth, 320Gb 9 cell, 720p webcam, windows 7 Professional 64 English",nan,2.4 out of 5 stars,7,https://www.amazon.com//Lenovo-Thinkpad-FingerReader-Bluetooth-Professional/dp/B0068FAMS6/ref=sr_1_5661?dchild=1&keywords=laptop&qid=1634974410&s=pc&sr=1-5661
"Lenovo Legion Y545 15.6"" FHD IPS Gaming Laptop 9th Gen Intel Hexa-Core i7-9750H up to 4.5 GHz, 24GB RAM, 256GB PCIe SSD + 1TB HDD, NVIDIA GeForce GTX 1660 Ti, WiFi, HDMI, USB Type C, Windows 10","$1,549.00",nan,nan,https://www.amazon.com//Lenovo-Hexa-Core-i7-9750H-GeForce-Windows/dp/B082J7R5QN/ref=sr_1_5662?dchild=1&keywords=laptop&qid=1634974410&s=pc&sr=1-5662
Dell Laptop Latitude E6410 Webcam - Core I5 2.53ghz - 4gb RAM - 250gb Hard Drive - Dvdrw - Windows 7 Pro,nan,nan,nan,https://www.amazon.com//Dell-Laptop-Latitude-E6410-Webcam/dp/B00GIZOYCQ/ref=sr_1_5663?dchild=1&keywords=laptop&qid=1634974410&s=pc&sr=1-5663
"2021 HP 14"" Touchscreen Chromebook, AMD Processor Up to 2.20GHz, 4GB Ram, 32GB eMMC SSD, WiFi, Chrome OS(Renewed) (Gray)",$159.99,4.8 out of 5 stars,9,https://www.amazon.com//HP-14-Touchscreen-Chromebook-Processor/dp/B09JJ28TY8/ref=sr_1_5664?dchild=1&keywords=laptop&qid=1634974410&s=pc&sr=1-5664
"Lenovo ideapad S340 15.6"" 8GB Memory, 128GB PCIe SSD Laptop, Intel i3 (up to 3.90GHz) Processor, UBS Type C, DDR4 RAM, 720p HD Webcam, Bluetooth 4.1, Win 10, Black",$599.99,4.2 out of 5 stars,5,https://www.amazon.com//Lenovo-ideapad-3-90GHz-Processor-Bluetooth/dp/B07VFL6VF6/ref=sr_1_5665?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5665
Samsung NP300V5A-A06US 15.6-Inch Laptop,nan,3.0 out of 5 stars,6,https://www.amazon.com//Samsung-NP300V5A-A06US-15-6-Inch-Laptop/dp/B005OKRNDI/ref=sr_1_5666?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5666
"MSI GS66 Stealth Gaming and Entertainment Laptop (Intel i7-10870H 8-Core, 32GB RAM, 1TB SSD, RTX 3070 Max-Q, Win 10 Pro) with MS 365 Personal, ADB Acrobat Standard, Hub",nan,nan,nan,https://www.amazon.com//MSI-Entertainment-i7-10870H-Personal-Standard/dp/B08TRNYR65/ref=sr_1_5667?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5667
HP ZBook 17 G5 W10P-64 i7-8850H 1TB SATA 32GB (2x16GB) DDR4 2666 17.3 FHD NVIDIA Quadro P3200 6GB NIC WLAN BT ODD FPR No-Cam No-NFC Nootbook PC Refurbished,nan,nan,nan,https://www.amazon.com//HP-ZBook-W10P-64-i7-8850H-Refurbished/dp/B096W7LM64/ref=sr_1_5668?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5668
"Flagship Dell G7 G7790 17.3 Gaming Laptop PC, FHD 1080p IPS Display, 9th Gen Intel 6-Core i7-9750H 32GB RAM 512GB PCIe SSD + 1TB HDD, GeForce RTX 2060, RGB Backlit Keyboard, Thunderbolt Win 10",nan,nan,nan,https://www.amazon.com//Flagship-Dell-i7-9750H-Keyboard-Thunderbolt/dp/B0821XJ3B2/ref=sr_1_5669?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5669
"Dell XPS 13 9380 13.3"" Laptop - Intel Core i5-8265U; 8GB RAM; 256GB Solid State Drive; Intel UHD 620 (Renewed)",nan,nan,nan,https://www.amazon.com//Dell-XPS-9380-13-3-Laptop/dp/B07XBD8R6D/ref=sr_1_5670?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5670
"Newest Lenovo 330 15.6"" HD LED Backlit Anti-Glare Premium Laptop | Intel Dual Core i3-8130U | 8GB DDR4 RAM | 1TB HDD | Card Reader | USB Type-C | HDMI | Bluetooth | Windows 10 | Red",nan,3.0 out of 5 stars,2,https://www.amazon.com//Lenovo-Backlit-Anti-Glare-i3-8130U-Bluetooth/dp/B07SHCZT15/ref=sr_1_5671?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5671
"HP EliteBook 830 G6 Laptop - 13.3"" FHD IR Cam PVCY - 1.9 GHz Intel Core i7-8665U Quad-Core  - 512GB SSD - 32GB - Win10 pro",nan,5.0 out of 5 stars,1,https://www.amazon.com//HP-EliteBook-830-Laptop-Quad-Core/dp/B085T2PQJP/ref=sr_1_5672?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5672
"Dell Latitude E6540 15.6"" LED Notebook - Intel Core i7 i7-4610M Dual-core (2 Core) 3 GHz - Anodized Aluminum DV28D",nan,2.0 out of 5 stars,3,https://www.amazon.com//Dell-Latitude-E6540-15-6-Notebook/dp/B00TCUAGJ4/ref=sr_1_5673?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5673
Sony VAIO VPC-EH11FX/P Laptop (Pink),nan,3.5 out of 5 stars,14,https://www.amazon.com//Sony-VAIO-VPC-EH11FX-Laptop-Pink/dp/B0052W3HKG/ref=sr_1_5674?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5674
"HP Mini 1104 C6Y78UT 10.1"" LED Netbook - Intel - Atom N2600 1.6GHz - Modern Black",nan,2.9 out of 5 stars,3,https://www.amazon.com//HP-Mini-1104-C6Y78UT-Netbook/dp/B008GKQN2U/ref=sr_1_5675?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5675
"Acer Chromebook 311 C733-C5AS 11.6"" Chromebook - 1366 x 768 - Celeron N4020 - 4 GB RAM - 32 GB Flash Memory - Shale Black - Chrome OS - Intel UHD Graphics 600 - ComfyView - English (US) Keyboard",nan,5.0 out of 5 stars,4,https://www.amazon.com//Acer-Chromebook-311-C733-C5AS-11-6/dp/B08766YRQP/ref=sr_1_5676?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5676
"HP Elite Dragonfly 13.3"" Touchscreen 2 in 1 Notebook - Core i7 i7-8665U - 16 GB RAM - 512 GB SSD - Iridescent Blue - Windows 10 Pro - Intel UHD Graphics 620 - in-Plane Switching (IPS) Technology,",nan,nan,nan,https://www.amazon.com//HP-Dragonfly-Touchscreen-Notebook-Plane/dp/B084BQPMZ7/ref=sr_1_5677?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5677
"Dell H2XKV Latitude 5280 Laptop, 12.5"" HD, Intel Core i5-7200U, 4GB DDR4, 500GB Hard Drive, Windows 10 Pro",nan,,Climate Pledge Friendly,https://www.amazon.com//Dell-H2XKV-Latitude-i5-7200U-Windows/dp/B01NAX7BB9/ref=sr_1_5678?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5678
"Acer Aspire 5 Slim Laptop, 15.6"" FHD IPS (1920 x 1080), AMD Ryzen 3 3200U, 8GB RAM, 256GB PCIe SSD, Webcam, Win 10, XPI Bundle",$529.00,nan,nan,https://www.amazon.com//Acer-Aspire-Laptop-Webcam-Bundle/dp/B092W6Q3FL/ref=sr_1_5679?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5679
Toshiba Satellite Radius P55W-B5112 Laptop Notebook Windows 8 - - 8GB RAM - 1.0TB HD - 15.6 inch display,nan,3.1 out of 5 stars,8,https://www.amazon.com//Toshiba-Satellite-P55W-B5112-Notebook-Windows/dp/B00WT4BE8C/ref=sr_1_5680?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5680
"Alienware 17 R5 Gaming Laptop, 8th Gen Intel i9-8950HK 6-Core, 17"" UHD G-SYNC Tobii IR Eye-Tracking, 32GB DDR4, 256GB SSD + 1TB, NVIDIA GTX 1080","$4,999.11",nan,nan,https://www.amazon.com//Alienware-Gaming-Laptop-i9-8950HK-Eye-Tracking/dp/B07F2QL3M2/ref=sr_1_5681?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5681
Dell XPS 13 13-9370 13.-in Touchscreen Laptop Computer - 1.80 GHz - 16GB 512GB,"$1,799.33",nan,nan,https://www.amazon.com//Dell-13-9370-13-3-Touchscreen-Notebook/dp/B07BHGZ338/ref=sr_1_5682?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5682
"HP ZBook Firefly G8 15.6"" Mobile Workstation - Intel Core i7 (11th Gen) i7-1185G7 - 16 GB RAM - 512 GB SSD - Windows 10 Pro - in-Plane Switching (IPS) Technology - 14 Hour Battery Run Time","$2,799.00",nan,nan,https://www.amazon.com//HP-Firefly-Mobile-Workstation-Plane/dp/B08X7C7MMD/ref=sr_1_5683?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5683
"Dell Precision 3510 Business Workstation Laptop PC (Intel Quad Core i5-6440HQ, 8GB Ram, 256GB SSD, HDMI, WiFi) AMD FirePro W5130M 2GB GDDR5 (Renewed)",nan,5.0 out of 5 stars,1,https://www.amazon.com//Dell-Precision-3510-Workstation-Refurbished/dp/B07GRH4MDB/ref=sr_1_5684?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5684
"ALIENWARE 17R4 17.3"" R4 i7 7700HQ 16GB 1T HDD + 128GB SSD GTX 1070",nan,3.5 out of 5 stars,11,https://www.amazon.com//ALIENWARE-17R4-17-3-7700HQ-128GB/dp/B06VV52HX1/ref=sr_1_5685?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5685
"Dell Latitude FWFWM Notebook (Windows 10 Pro, Intel i5-8250U, 14"" LCD Screen, Storage: 500 GB, RAM: 8 GB) Black",nan,5.0 out of 5 stars,2,https://www.amazon.com//Dell-FWFWM-Latitude-Notebook-i5-8250U/dp/B079C9RDVT/ref=sr_1_5686?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5686
"Dell Precision 7510 Mobile Workstation Laptop, Intel Core i7-6820HQ, 8GB DDR4, 500GB Hard Drive, Windows Pro 10 JHWYC",nan,nan,nan,https://www.amazon.com//Dell-Precision-Workstation-i7-6820HQ-JHWYC/dp/B01DZ4NEW8/ref=sr_1_5687?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5687
"THINKPAD E14 GEN 2,Intel CORE I3-1115G4 (3.00GHZ,6MB),14.0 1920X1080 Non-Touch,W",$740.51,nan,nan,https://www.amazon.com//THINKPAD-I3-1115G4-3-00GHZ-1920X1080-Non-Touch/dp/B08R6BVCCF/ref=sr_1_5688?dchild=1&keywords=laptop&qid=1634974414&s=pc&sr=1-5688
"Lenovo Thinkpad L14 Business Laptop, 14"" FHD (1920 x 1080), Non-Touch, 10th Gen Intel Core i7-10510U, 16GB RAM, 256GB SSD, Windows 10 Pro (Renewed)",$859.00,nan,nan,https://www.amazon.com//Lenovo-Thinkpad-L14-Non-Touch-i7-10510U/dp/B098W1SYZ4/ref=sr_1_5689?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5689
"Lenovo ThinkPad T15 Business Laptop, 15.6"" FHD (1920x1080), 10th Gen Intel Core i7-10610U, 8GB RAM, 256GB SSD, Webcam, Windows 10 Pro (Renewed)","$1,129.00",nan,nan,https://www.amazon.com//Lenovo-ThinkPad-T15-1920x1080-i7-10610U/dp/B09HY26B5W/ref=sr_1_5690?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5690
"Lenovo ThinkPad E15 Business Laptop, 15.6"" FHD (1920 x 1080), 10th Gen Intel Core i5-10210U, 8GB RAM, 256GB SSD, Webcam, Windows 10 Pro (Renewed)",$899.00,nan,nan,https://www.amazon.com//Lenovo-ThinkPad-E15-Business-i5-10210U/dp/B09HY19X6H/ref=sr_1_5691?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5691
"Lenovo ThinkPad X1 8th Gen Business Laptop, 14.0"" FHD (1920 x 1080) Touchscreen, 10th Gen Intel Core i7-10610U, 16GB RAM, 512GB SSD, Webcam, Windows 10 Pro (Renewed)","$1,849.00",nan,nan,https://www.amazon.com//Lenovo-ThinkPad-8th-Gen-Touchscreen/dp/B09HXZYGG4/ref=sr_1_5692?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5692
DELL Precision M5520 Workstation Laptop FHD 1080P XEON E3-1505M v6 16GB RAM 1TB SSD Quadro M1200 4GB Win 10 Professional (Certified Refurbished),nan,nan,nan,https://www.amazon.com//PRECISION-Workstation-Professional-Certified-Refurbished/dp/B074QHJTKQ/ref=sr_1_5693?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5693
"Dell Precision M5520 Laptop, 15.6 Inch FHD(1920x1080), Intel Core 6th Gen i7-6820HQ, 32GB DDR4, 256GB Solid State Drive, Windows 10 Pro (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-Precision-M5520-1920x1080-Refurbished/dp/B07J21HX9P/ref=sr_1_5694?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5694
"2021 Newest Dell Inspiron 5000 Series 15.6'' FHD Business Laptop, Intel Core i7-1165G7, 16GB RAM, 2TB PCIe SSD, Webcam, Backlit Keyboard, FP Reader, Windows 10 Pro, Silver",nan,nan,nan,https://www.amazon.com//Dell-Inspiron-Business-i7-1165G7-Keyboard/dp/B08NCLRTTC/ref=sr_1_5695?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5695
"ASUS C201 11.6 Inch Chromebook (Rockchip, 2 GB, 16GB SSD, Navy Blue)",nan,4.2 out of 5 stars,653,https://www.amazon.com//ASUS-C201-11-6-Chromebook-Rockchip/dp/B00VQP3DNY/ref=sr_1_5696?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5696
"Acer Aspire 5 Slim Laptop, 15.6"" FHD IPS (1920 x 1080), AMD Ryzen 3 3200U (Up to 3.5GHz), 16GB RAM, 128GB PCIe SSD + 1TB HDD, Webcam, Win 10, XPI Bundle",$609.00,5.0 out of 5 stars,1,https://www.amazon.com//Acer-Aspire-Laptop-3-5GHz-Webcam/dp/B091YH9J4L/ref=sr_1_5697?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5697
"HP Probook 640 G5 14"" Notebook - Core i5 i5-8365U - 16 GB RAM - 512 GB SSD - Natural Silver - Windows 10 Pro 64-bit - English Keyboard - Intel Optane Memory Ready - 15.50 Hour Battery Run Time",nan,nan,nan,https://www.amazon.com//HP-Probook-640-G5-Notebook/dp/B07W856S85/ref=sr_1_5698?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5698
"ONE-Netbook OneMix 3s+ Laptop, 8.4 inch, 8GB+256GB, Windows 10, Intel CoRE i3-10110Y, Support Dual Band WiFi & Bluetooth & Fingerprint Unlock (Black) (Color : Black)",nan,nan,nan,https://www.amazon.com//ONE-Netbook-Windows-i3-10110Y-Bluetooth-Fingerprint/dp/B085PS7YYC/ref=sr_1_5699?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5699
"HP EliteBook x360 830 G6 13.3"" Touchscreen 2 in 1 Notebook - 1920 x 1080 - Core i5 i5-8365U - 16 GB RAM - 32 GB Optane Memory - 512 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics 620 - Brigh",nan,nan,nan,https://www.amazon.com//EliteBook-x360-13-3-Touchscreen-Notebook/dp/B07SRYFWQN/ref=sr_1_5700?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5700
"Lenovo IdeaPad 700 15.6-Inch HD IPS 1920x1080 Flagship Laptop (Intel Core i5-6300HQ, 8GB DDR4, 1TB HDD, NVIDIA GeForce GTX950M 4GB, 802.11ac, Bluetooth, Webcam, HDMI, Windows 10)",nan,4.0 out of 5 stars,6,https://www.amazon.com//Lenovo-700-15-6-Inch-1920x1080-i5-6300HQ/dp/B01MAY1EGS/ref=sr_1_5701?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5701
"HoMei 32 GB RAM, 512 GB SSD, 17.3"" IPS Full HD 6 Core 9th Gen Intel Core i7-9750H Gaming Notebook Laptop, GeForce GTX 1660 Ti 6 GB GDDR6 Graphics, 1 TB HDD, Backlighting Keyboard",nan,nan,nan,https://www.amazon.com//HoMei-i7-9750H-Notebook-Graphics-Backlighting/dp/B07SW5XZZW/ref=sr_1_5702?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5702
Lenovo ThinkPad X390 Laptop i7-10510U 13.3 FHD 1920X1080 Touch 16GB RAM 512GB SSD IR Camera 6 Cell Li-Ion Battery Intel Wireless-AC 9560 Windows 10 PRO,nan,nan,nan,https://www.amazon.com//Lenovo-ThinkPad-i7-10510U-1920X1080-Wireless-AC/dp/B08GHG2F2G/ref=sr_1_5703?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5703
"Dell Precision 17 7730 17.3"" FHD Mobile Workstation Laptop w/ Xeon E-2186M / 32GB / 1TB SSD / Quadro P4200 / Windows 10 (Renewed)",nan,nan,nan,https://www.amazon.com//Dell-Precision-Workstation-Windows-Renewed/dp/B08BVZD49Y/ref=sr_1_5704?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5704
"Acer Predator Triton 300 PT315-53-79FG 15.6"" Full HD 144Hz Gaming Notebook Computer, Intel Core i7-11800H 2.3GHz, 16GB RAM, 512GB SSD, NVIDIA GeForce RTX 3060 6GB, Windows 10 Home",nan,nan,nan,https://www.amazon.com//Acer-Predator-Triton-300-PT315-53-79FG/dp/B09DGQSKNF/ref=sr_1_5705?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5705
Panasonic Toughbook Cf-52,nan,4.1 out of 5 stars,21,https://www.amazon.com//Panasonic-CF-52-MK2-Toughbook-Cf-52/dp/B0071CXE2Q/ref=sr_1_5706?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5706
"Dell Inspiron 7300 2-in-1 Laptop, 13.3"" UHD (3840 x 2160) Touchscreen, Intel Core 10th Gen i7-10510U, 16GB RAM, 256GB SSD, Intel UHD Graphics, Windows 10 (Renewed)",$979.00,nan,nan,https://www.amazon.com//Dell-Inspiron-7300-Touchscreen-i7-10510U/dp/B09F729TKV/ref=sr_1_5707?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5707
DYNABOOK Spro C50-H I3/15.6Fhd/8/256G/W10 Pro/1Y,$620.01,nan,nan,https://www.amazon.com//DYNABOOK-Spro-C50-H-15-6Fhd-256G/dp/B08SWC1NJ1/ref=sr_1_5708?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5708
"2019 Lenovo Legion Y545 15.6"" FHD Gaming Laptop Computer, 9th Gen Intel Hexa-Core i7-9750H Up to 4.5GHz, 32GB DDR4 RAM, 1TB HDD + 512GB PCIE SSD, GeForce GTX 1660 Ti 6GB GDDR6, Windows 10","$1,400.99",3.9 out of 5 stars,3,https://www.amazon.com//Lenovo-Legion-Y545-Computer-Hexa-Core/dp/B07WVZLWF9/ref=sr_1_5709?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5709
"Lenovo ThinkPad P15s Gen 2 20W6007AUS 15.6"" Rugged Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1165G7 Quad-core (4 Core) 2.80 GHz - 32 GB RAM - 1 TB SSD - Black","$2,104.99",nan,nan,https://www.amazon.com//Lenovo-ThinkPad-20W6007AUS-Rugged-Workstation/dp/B09CQ7DPWN/ref=sr_1_5710?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5710
"2019 ASUS VivoBook 15.6"" Full HD Premium Laptop, AMD A12-9720P Quad-Core Upto 3.6GHz, 16GB RAM, 628 GB Hybrid Drive, Fingerprint Reader, AMD Radeon R7 Graphics, 802_11_AC, Micro SD, Windows 10",nan,nan,nan,https://www.amazon.com//ASUS-A12-9720P-Quad-Core-Fingerprint-802_11_AC/dp/B08218WJB7/ref=sr_1_5711?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5711
"Dell XPS 13 9360 Laptop - 13.3"" Anti-Glare InfinityEdge Touchscreen FHD (1920x1080), Intel Quad-Core i5-8250U, 512GB NVME PCIe SSD, 8GB RAM, Backlit Keyboard, Thunderbolt 3, Windows 10 - Silver","$1,799.33",2.8 out of 5 stars,3,https://www.amazon.com//Dell-XPS-13-9360-Laptop/dp/B07BLRPJFM/ref=sr_1_5712?dchild=1&keywords=laptop&qid=1634974417&s=pc&sr=1-5712
Dell Latitude E6530 469-3153 15 LED Notebook Intel Core i5-3210M 2.50 GHz 4GB DDR3 320GB HDD DVD-Writer Intel HD Graphics 4000 Windows 7 Professional 64-bit,nan,3.7 out of 5 stars,2,https://www.amazon.com//Dell-Latitude-469-3153-DVD-Writer-Professional/dp/B00GOFONL2/ref=sr_1_5713?dchild=1&keywords=laptop&qid=1634974421&s=pc&sr=1-5713
"Asus Transformer Book T100-CHI-C1-BK(M) - 10.1"" 2-in-1 Laptop/Tablet Combo - Intel Atom Z3775/2GB RAM/64GB eMMC/Intel HD Graphics/Windows 8.1 - Dark Blue",nan,3.3 out of 5 stars,78,https://www.amazon.com//ASUS-Transformer-Book-T100-CHI-C1-BK-2/dp/B00VX4K8AY/ref=sr_1_5714?dchild=1&keywords=laptop&qid=1634974421&s=pc&sr=1-5714
"Dell Precision 5550, 15.6 inch FHD+ Non-Touch Laptop - Intel Core I7-10850H, 32GB DDR, 512GB SSD HD, Nvidia Quadro T1000, Windows Pro - Silver","$2,711.97",nan,nan,https://www.amazon.com//15-6-32G-512G-T1000-W10P/dp/B08FF1X81Z/ref=sr_1_5715?dchild=1&keywords=laptop&qid=1634974421&s=pc&sr=1-5715
"Samsung Electronics Chromebook 4 (2021 Model Without SD Slot) 11.6"" Intel UHD Graphics 600, Intel Celeron Processor N4020, 4GB, 16GB- Wi-Fi - Platinum (XE310XBA-KD1US), Silver",$249.00,nan,nan,https://www.amazon.com//Samsung-Chromebook-Without-Graphics-Processor/dp/B08WVDZTDG/ref=sr_1_5716?dchild=1&keywords=laptop&qid=1634974421&s=pc&sr=1-5716
"HP EliteBook 8570p Laptop- 320GB HDD, 4GB RAM, Intel i5 CPU, Windows 10 Pro",nan,nan,nan,https://www.amazon.com//HP-EliteBook-8570p-Laptop-Windows/dp/B07QXM6W8D/ref=sr_1_5717?dchild=1&keywords=laptop&qid=1634974421&s=pc&sr=1-5717
"Dell Laptop Latitude E6430 14"" i5 3380M 4GB RAM 128GB SSD Windows 7",nan,nan,nan,https://www.amazon.com//Dell-Laptop-Latitude-E6430-Windows/dp/B010G35UX2/ref=sr_1_5718?dchild=1&keywords=laptop&qid=1634974421&s=pc&sr=1-5718
"Dell XPS 13 9360 13.3"" QHD+ Touch Laptop 8th Gen Intel Core i7-8550U 8GB RAM 256GB SSD Machined Aluminum Display Silver Win 10 Pro","$1,499.34",nan,nan,https://www.amazon.com//Dell-i7-8550U-Machined-Aluminum-Display/dp/B07BRFH185/ref=sr_1_5719?dchild=1&keywords=laptop&qid=1634974421&s=pc&sr=1-5719
"Dell Precision M5510 Workstation Laptop, 15.6inch FHD IPS Display, Intel Core 6th Generation i7-6820HQ, 32 GB DDR4, 500 GB HDD, NVIDIA Quadro M1000M, Windows 10 Pro (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-Precision-WorkStation-Generation-Refurbished/dp/B01MG8XQ02/ref=sr_1_5720?dchild=1&keywords=laptop&qid=1634974421&s=pc&sr=1-5720
TopSeller THINKPAD X1 Nano G1 I5-1130G7 1.8G 16GB 256GB 13IN W10P,nan,5.0 out of 5 stars,1,https://www.amazon.com//TopSeller-THINKPAD-Nano-I5-1130G7-256GB/dp/B08VJMM3P3/ref=sr_1_5721?dchild=1&keywords=laptop&qid=1634974421&s=pc&sr=1-5721
"HP E8L43UP#ABA ProBook 6470b Laptop, 14""",nan,nan,nan,https://www.amazon.com//HP-E8L43UP-ABA-ProBook-Laptop/dp/B07BPQZ5YB/ref=sr_1_5722?dchild=1&keywords=laptop&qid=1634974421&s=pc&sr=1-5722
"Dell Latitude 7490 THKW1 Laptop (Windows 10 Pro, Intel i7-8650U, 14.1"" LCD Screen, Storage: 512 GB, RAM: 16 GB) Black",nan,3.7 out of 5 stars,11,https://www.amazon.com//Dell-THKW1-Latitude-Notebook-i7-8650U/dp/B079T23WCG/ref=sr_1_5723?dchild=1&keywords=laptop&qid=1634974421&s=pc&sr=1-5723
Dell XPS 9700 Laptop 17 - Intel Core i7 10th Gen - i7-10750H - Six Core 5Ghz - 512GB SSD - 16GB RAM - Nvidia GeForce GTX 1650 Ti - 1920x1200 FHD+ - Windows 10 Home (Renewed),nan,nan,nan,https://www.amazon.com//Dell-XPS-9700-Laptop-i7-10750H/dp/B08ZL7CKKH/ref=sr_1_5724?dchild=1&keywords=laptop&qid=1634974421&s=pc&sr=1-5724
"Dell Latitude Rugged 5404 HD 14.0 Inch Workstation Laptop PC (Intel Core i5-4310U, 8GB Ram, 128GB SSD, Camera, HDMI, WiFi, Bluetooth, Cellular, Biometrics) Win 10 Pro (Certified Refurbished)",$599.99,nan,nan,https://www.amazon.com//Latitude-Rugged-5404-Workstation-Refurbished/dp/B07H3XZMZV/ref=sr_1_5725?dchild=1&keywords=laptop&qid=1634974421&s=pc&sr=1-5725
"Alienware AW15R3-7338SLV-PUS 15.6in Gaming Laptop (7th Generation Intel Core i7, 16GB RAM, 256SSD + TB HDD, Silver) VR Ready with NVIDIA GTX 1060 (Renewed)",nan,nan,nan,https://www.amazon.com//Alienware-AW15R3-7338SLV-PUS-Generation-Certified-Refurbished/dp/B07C3LNWY6/ref=sr_1_5726?dchild=1&keywords=laptop&qid=1634974421&s=pc&sr=1-5726
